id,event_type,event_cause,latitude,longitude,requires_road_closure,priority,status,zone,corridor,junction,veh_type,hour,dayofweek,is_weekend,is_peak_hour,month,duration_mins,severity_score,address,start_datetime
FKID006042,unplanned,others,13.0381428,77.6259569,False,High,active,North Zone 1,Hennur Main Road,Nagavara-ORR Junction,not_applicable,21.0,5.0,1,1,11.0,,75.0,"KEB Road, Block 5 Stage 1, HBR Layout, Bengaluru, Karnataka. Pin-560043 (India)",2023-11-18 21:00:55.709000+00:00
FKID006043,unplanned,vehicle_breakdown,13.0316655,77.535387,False,High,closed,West Zone 1,Tumkur Road,GokuldasImagesJunc,heavy_vehicle,21.0,5.0,1,1,11.0,,65.0,"Mumbai Bengaluru Highway, Ramana Joythi Apartment, Yeshwanthpur Suburb Stage 2, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",2023-11-18 21:16:51.775000+00:00
FKID006044,unplanned,vehicle_breakdown,13.0302108,77.5379527,False,High,closed,West Zone 1,Tumkur Road,GokuldasImagesJunc,private_bus,21.0,5.0,1,1,11.0,,65.0,"Mumbai Bengaluru Highway, Gorguntepalya Junction, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",2023-11-18 21:47:54.176000+00:00
FKID006045,unplanned,accident,13.0345185,77.5300683,False,High,closed,West Zone 1,Tumkur Road,SRS Peenya Junc,not_applicable,22.0,5.0,1,0,11.0,,65.0,"Mumbai Bengaluru Highway, Narasimhaiah Industrial Estate, Peenya, Bengaluru, Karnataka. Pin-560058 (India)",2023-11-18 22:14:27.947000+00:00
FKID006046,unplanned,others,13.0456698,77.556211,False,High,closed,North Zone 2,ORR North 2,BEL Circle,not_applicable,22.0,5.0,1,0,11.0,10.306896266666666,65.0,"Rajatha Bhavana Road, Dr GP Rajarathnam Circle, Jalahalli, Bengaluru, Karnataka. Pin-560013 (India)",2023-11-18 22:41:25.852000+00:00
FKID006047,unplanned,vehicle_breakdown,13.102133,77.5865455,False,Low,closed,North Zone 2,Non-corridor,SandeepUnnikrishnan-Yelhanka,private_car,23.0,5.0,1,0,11.0,36.74988463333333,30.0,"Dodda Ballapur Main Road, East Colony, Yelahanka, Bengaluru, Karnataka. Pin-560064 (India)",2023-11-18 23:45:32.575000+00:00
FKID006048,unplanned,others,13.0412419,77.6224994,False,High,closed,North Zone 1,Hennur Main Road,Nagavara-ORR Junction,not_applicable,23.0,5.0,1,0,11.0,33442.4012767,65.0,"MBT Road, Munivenkatappa Layout, Nagavara, Bengaluru, Karnataka. Pin-560045 (India)",2023-11-18 23:49:01.700000+00:00
FKID006049,unplanned,vehicle_breakdown,12.98255063,77.63770496,False,High,closed,Central Zone 1,Old Madras Road,OldMadrasRd-DoubleRdJunc,bmtc_bus,0.0,6.0,1,0,11.0,3.140068266666667,65.0,"Indiranagar Double Road, BDA Complex, Indiranagar, Bengaluru, Karnataka. Pin-560038 (India)",2023-11-19 00:11:35.476000+00:00
FKID006050,unplanned,vehicle_breakdown,13.0148748,77.5725866,False,Low,closed,West Zone 2,Non-corridor,SadashivnagarJunc,heavy_vehicle,0.0,6.0,1,0,11.0,12.550240633333335,30.0,"Padmasri CK Venkata Ramaiah Road, Sadashivanagar Junction, Armane Nagar, Bengaluru, Karnataka. Pin-560094 (India)",2023-11-19 00:13:11.488000+00:00
FKID006051,unplanned,vehicle_breakdown,13.1022979,77.58612,False,Low,closed,North Zone 2,Non-corridor,SandeepUnnikrishnan-Yelhanka,bmtc_bus,0.0,6.0,1,0,11.0,3.3893408166666665,30.0,"Dodda Ballapur Main Road, East Colony, Yelahanka, Bengaluru, Karnataka. Pin-560064 (India)",2023-11-19 00:20:33.282000+00:00
FKID006052,unplanned,vehicle_breakdown,13.068325,77.5928917,False,High,closed,North Zone 1,Bellary Road 2,Batrayanapura(Amrutahalli)Junction,heavy_vehicle,0.0,6.0,1,0,11.0,,65.0,"Bellary Road, L&T Tech Park, Byatarayanapura, Bengaluru, Karnataka. Pin-560092 (India)",2023-11-19 00:41:26.890000+00:00
FKID006053,unplanned,congestion,13.0439467,77.5571367,False,High,closed,North Zone 1,ORR North 2,BEL Circle,not_applicable,1.0,6.0,1,0,11.0,,65.0,"MS Ramaiah Road, BEL Circle, Jalahalli, Bengaluru, Karnataka. Pin-560013 (India)",2023-11-19 01:13:50.693000+00:00
FKID006054,unplanned,vehicle_breakdown,12.959612,77.5559197,False,High,closed,Central Zone 2,Mysore Road,BangaloreBodyBuildersJunc,private_car,1.0,6.0,1,0,11.0,74.20677181666666,65.0,"Mysore Road, AR Compound, Chamarajpet, Bengaluru, Karnataka. Pin-560018 (India)",2023-11-19 01:27:46.454000+00:00
FKID006055,unplanned,vehicle_breakdown,12.9147863,77.6239065,False,High,closed,South Zone 2,ORR East 1,SilkBoardJunc,bmtc_bus,1.0,6.0,1,0,11.0,,65.0,"Hosur Road, Madiwala, Bommanahalli, Bengaluru, Karnataka. Pin-560068 (India)",2023-11-19 01:26:30.794000+00:00
FKID006056,unplanned,vehicle_breakdown,13.0143705,77.5836467,False,High,closed,West Zone 2,Bellary Road 1,MekhriCircle,lcv,1.0,6.0,1,0,11.0,,65.0,"Bellary Road, Enayathulla Mehkri Circle, Sadashiva Nagar, Bengaluru, Karnataka. Pin-560080 (India)",2023-11-19 01:48:42.910000+00:00
FKID006057,unplanned,water_logging,12.9770365,77.5837982,False,Low,closed,Central Zone 2,Non-corridor,K R Circle,not_applicable,2.0,6.0,1,0,11.0,,30.0,"Palace Road, Gandhi Nagar 1, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)",2023-11-19 02:00:02.360000+00:00
FKID006058,unplanned,vehicle_breakdown,13.0460115,77.5561219,False,High,closed,North Zone 1,ORR North 2,BEL Circle,lcv,2.0,6.0,1,0,11.0,6.094190583333333,65.0,"Rajatha Bhavana Road, Dr GP Rajarathnam Circle, Jalahalli, Bengaluru, Karnataka. Pin-560013 (India)",2023-11-19 02:28:53.300000+00:00
FKID006059,unplanned,vehicle_breakdown,12.9713543,77.6194707,False,High,closed,Central Zone 1,Old Madras Road,TrinityCircle,private_car,3.0,6.0,1,0,11.0,,65.0,"Trinity Church Road, Trinity Circle, Ashok Nagar, Bengaluru, Karnataka. Pin-560001 (India)",2023-11-19 03:03:06.708000+00:00
FKID006060,unplanned,vehicle_breakdown,12.955904,77.7172765,False,High,closed,East Zone 1,Varthur Road,KundanahalliGateJunc,private_car,4.0,6.0,1,0,11.0,162.0267134,65.0,"HAL Airport Road, Spectra Cypress, Thubarahalli, Bengaluru, Karnataka. Pin-560066 (India)",2023-11-19 04:39:44.397000+00:00
FKID006061,unplanned,vehicle_breakdown,12.9075832,77.6282825,False,High,closed,South Zone 2,Hosur Road,Bommanahalli,bmtc_bus,4.0,6.0,1,0,11.0,15.520445366666667,65.0,"Hosur Road, Vivekananda Circle, Bommanahalli, Bengaluru, Karnataka. Pin-560068 (India)",2023-11-19 04:44:16.765000+00:00
FKID006062,unplanned,vehicle_breakdown,12.9641281,77.5814045,False,High,closed,Central Zone 2,Mysore Road,ShivajiTalkiesJunc,bmtc_bus,5.0,6.0,1,0,11.0,81.50184441666667,65.0,"Silver Jubilee Park Road, Gollarpet, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",2023-11-19 05:33:46.018000+00:00
FKID006063,unplanned,vehicle_breakdown,12.9169267,77.5839617,True,Low,closed,South Zone 1,Non-corridor,Arbindo Circle,private_bus,5.0,6.0,1,0,11.0,,50.0,"46th Cross Road, Sri Aurobindo Circle, Jayanagar, Bengaluru, Karnataka. Pin-560041 (India)",2023-11-19 05:58:21.291000+00:00
FKID006064,unplanned,vehicle_breakdown,12.9610467,77.5272883,False,High,closed,West Zone 2,Bellary Road 1,ChandraLayoutJunc-nearWaterTank,bmtc_bus,9.0,6.0,1,1,11.0,,65.0,"4th Main Road, Sri Basaveshwara HBCS, Phase 1, Chandra Layout Stage 2, Bengaluru, Karnataka. Pin-560040 (India)",2023-11-19 09:04:55.196000+00:00
FKID006065,unplanned,construction,12.9166927,77.6235665,True,High,active,South Zone 2,ORR East 1,SilkBoardJunc,not_applicable,12.0,6.0,1,0,11.0,,95.0,"Silk Board Double Decker Flyover, Silk Board Junction, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",2023-11-19 12:27:04.774000+00:00
FKID006066,unplanned,construction,12.9166202,77.6236125,True,High,active,South Zone 2,ORR East 1,SilkBoardJunc,not_applicable,12.0,6.0,1,0,11.0,,95.0,"Silk Board Double Decker Flyover, Silk Board Junction, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",2023-11-19 12:32:16.137000+00:00
FKID006067,unplanned,vehicle_breakdown,12.9879048,77.7338598,False,Low,closed,East Zone 1,Non-corridor,BigBazaar(Whitefield)Junc,heavy_vehicle,18.0,6.0,1,1,11.0,26.36466031666667,30.0,"Whitefield Road, Sadaramangala Industrial Area, Whitefield, Bengaluru, Karnataka. Pin-560066 (India)",2023-11-19 18:45:33.601000+00:00
FKID006068,unplanned,vehicle_breakdown,13.0165143,77.5615383,False,High,closed,West Zone 2,Tumkur Road,MS RamaiahJunc(TollGate),lcv,19.0,6.0,1,1,11.0,50.51885516666667,65.0,"CV Raman Road, SBD Township Sector B, BHEL Township, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",2023-11-19 19:15:08.738000+00:00
FKID006069,unplanned,vehicle_breakdown,12.955154,77.5856293,False,Low,closed,Central Zone 2,Non-corridor,UrvashiJunction,bmtc_bus,19.0,6.0,1,1,11.0,51.39911233333333,30.0,"Lalbagh Main Road, Dr Sri Shantaveera Swami Circle, Mavalli, Bengaluru, Karnataka. Pin-560004 (India)",2023-11-19 19:52:57.691000+00:00
FKID006070,unplanned,vehicle_breakdown,12.957596,77.5187665,False,Low,closed,West Zone 1,Non-corridor,Nagarbhavi,heavy_vehicle,20.0,6.0,1,1,11.0,,30.0,"Gnana Bharathi Road, Manasa Layout, Nagarbhavi, Bengaluru, Karnataka. Pin-560072 (India)",2023-11-19 20:04:03.685000+00:00
FKID006071,unplanned,vehicle_breakdown,13.0456023,77.5639625,False,High,closed,North Zone 1,ORR North 2,KuvempuCircle,heavy_vehicle,20.0,6.0,1,1,11.0,,65.0,"Outer Ring Road, Narasimhaiah Layout, Block 4, RMV Stage 2, Bengaluru, Karnataka. Pin-560094 (India)",2023-11-19 20:29:41.862000+00:00
FKID006072,unplanned,vehicle_breakdown,13.0807267,77.5932829,False,High,closed,North Zone 1,Bellary Road 2,YelhankaBypass,private_bus,20.0,6.0,1,1,11.0,74.97160621666667,65.0,"Bellary Road, Yelahanka Bypass Junction, Jakkuru, Bengaluru, Karnataka. Pin-560064 (India)",2023-11-19 20:58:06.516000+00:00
FKID006073,unplanned,vehicle_breakdown,13.063775,77.5935833,False,High,closed,North Zone 1,Bellary Road 2,Batrayanapura(Amrutahalli)Junction,heavy_vehicle,22.0,6.0,1,0,11.0,116.95864045,65.0,"Bellary Road, Renaissance Prospero Apartment, Kashi Nagar, Byatarayanapura, Bengaluru, Karnataka. Pin-560092 (India)",2023-11-19 22:33:03.054000+00:00
FKID006074,planned,construction,12.9164396,77.6113131,False,Low,closed,South Zone 2,Non-corridor,BTM16thMain-ORR Junc,not_applicable,22.0,6.0,1,0,11.0,,30.0,"Outer Ring Road, MHBCS Layout, BTM Layout Stage 1, Bengaluru, Karnataka. Pin-560029 (India)",2023-11-19 22:50:31.590000+00:00
FKID006075,unplanned,construction,12.96857558,77.64158349,True,High,closed,Central Zone 1,IRR(Thanisandra road),Indiranasgar13thMainJunc,not_applicable,23.0,6.0,1,0,11.0,,85.0,"13th Main Road, HAL Stage 2, Indiranagar, Bengaluru, Karnataka. Pin-560008 (India)",2023-11-19 23:36:49.238000+00:00
FKID006076,unplanned,vehicle_breakdown,12.9546171,77.5442979,False,High,closed,West Zone 2,Mysore Road,SatteliteBusStandJunc,bmtc_bus,0.0,0.0,0,0,11.0,11.41171555,65.0,"Mysore Road, Bengaluru Body Builders Junction, New Timber Yard Layout, Bengaluru, Karnataka. Pin-560026 (India)",2023-11-20 00:29:18.079000+00:00
FKID006077,unplanned,vehicle_breakdown,12.9439816,77.5679382,False,Low,closed,Central Zone 2,Non-corridor,HalliThindi,bmtc_bus,19.0,0.0,0,1,11.0,98.24602408333334,30.0,"Bull Temple Road, Sunkenahalli, Gavipuram Extension, Bengaluru, Karnataka. Pin-560004 (India)",2023-11-20 19:53:38.164000+00:00
FKID006078,unplanned,vehicle_breakdown,13.0145669,77.58389955,False,High,closed,West Zone 2,Bellary Road 1,MekhriCircle,truck,1.0,0.0,0,0,11.0,67.97322405,65.0,"Sri Ramana Maharshi Road, Enayathulla Mehkri Circle, Sadashiva Nagar, Bengaluru, Karnataka. Pin-560080 (India)",2023-11-20 01:12:25.593000+00:00
FKID006079,unplanned,vehicle_breakdown,13.0300667,77.536945,False,High,closed,West Zone 1,Tumkur Road,GokuldasImagesJunc,private_car,2.0,0.0,0,0,11.0,,65.0,"Dr Rajkumar Puniya Bhoomi Road, Gorguntepalya Junction, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",2023-11-20 02:21:39.868000+00:00
FKID006080,unplanned,others,12.9539511,77.5854439,False,Low,closed,Central Zone 2,Non-corridor,LalbaghMainGateJunc,not_applicable,3.0,0.0,0,0,11.0,110.96327143333333,30.0,"Lalbagh Fort Road, Lalbagh Main Gate Junction, Wilson Garden, Bengaluru, Karnataka. Pin-560027 (India)",2023-11-20 03:14:14.911000+00:00
FKID006081,unplanned,vehicle_breakdown,12.9703833,77.605025,False,High,closed,Central Zone 1,Mysore Road,AshirwadamCircle,private_car,4.0,0.0,0,0,11.0,,65.0,"Museum Road, Professor Asirvadam Circle, Richmond Town, Bengaluru, Karnataka. Pin-560025 (India)",2023-11-20 04:05:33.108000+00:00
FKID006082,unplanned,vehicle_breakdown,13.010081,77.6974059,False,Low,closed,East Zone 2,Non-corridor,Devasandra(k r puram),private_bus,5.0,0.0,0,0,11.0,,30.0,"MBT Road, YSM Layout, KR Puram, Bengaluru, Karnataka. Pin-560036 (India)",2023-11-20 05:59:17.087000+00:00
FKID006083,unplanned,vehicle_breakdown,12.955625,77.5857017,False,Low,closed,Central Zone 2,Non-corridor,UrvashiJunction,bmtc_bus,9.0,0.0,0,1,11.0,16.688940616666667,30.0,"Lalbagh Main Road, Dr Sri Shantaveera Swami Circle, Mavalli, Bengaluru, Karnataka. Pin-560004 (India)",2023-11-20 09:15:15.745000+00:00
FKID006084,unplanned,vehicle_breakdown,13.0953387,77.5974602,False,High,closed,North Zone 2,Bellary Road 2,SantheCircle,heavy_vehicle,12.0,0.0,0,0,11.0,,65.0,"Bellary Road, Concorde Mayfair, KHB Colony, Yelahanka, Bengaluru, Karnataka. Pin-560064 (India)",2023-11-20 12:09:10.346000+00:00
FKID006085,unplanned,others,12.9194436,77.6214189,False,High,closed,South Zone 2,Hosur Road,SilkBoardJunc,not_applicable,13.0,0.0,0,0,11.0,286.8181712166667,65.0,"Hosur Road, Central Silk Board Staff Quarters, Dollar Scheme Colony, BTM Layout Stage 1, Bengaluru, Karnataka. Pin-560068 (India)",2023-11-20 13:05:54.666000+00:00
FKID006086,unplanned,vehicle_breakdown,13.0100354,77.6973682,False,Low,closed,East Zone 2,Non-corridor,Devasandra(k r puram),private_bus,18.0,0.0,0,1,11.0,,30.0,"MBT Road, YSM Layout, KR Puram, Bengaluru, Karnataka. Pin-560036 (India)",2023-11-20 18:37:39.936000+00:00
FKID006087,unplanned,vehicle_breakdown,13.0084993,77.6956301,False,Low,closed,East Zone 2,Non-corridor,Devasandra(k r puram),heavy_vehicle,18.0,0.0,0,1,11.0,127.14900161666667,30.0,"Kumbar Street, Devasandra Junction, KR Puram, Bengaluru, Karnataka. Pin-560036 (India)",2023-11-20 18:54:12.932000+00:00
FKID006088,unplanned,vehicle_breakdown,12.986725,77.647919,False,High,closed,Central Zone 1,Old Madras Road,OldMadrasRd-NGEF Junc,bmtc_bus,19.0,0.0,0,1,11.0,,65.0,"Suranjan Das Road, Byappanahalli Junction, Baiyappanahalli, Bengaluru, Karnataka. Pin-560038 (India)",2023-11-20 19:19:13.041000+00:00
FKID006089,unplanned,road_conditions,12.9172794,77.6229835,False,High,active,South Zone 2,ORR East 1,SilkBoardJunc,not_applicable,19.0,0.0,0,1,11.0,,75.0,"Outer Ring Road, Silk Board Junction, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",2023-11-20 19:29:14.886000+00:00
FKID006090,unplanned,others,12.8894184,77.6398013,False,High,active,South Zone 2,Hosur Road,Kudlu Gate Junc,not_applicable,19.0,0.0,0,1,11.0,,75.0,"Electronics City Flyover, AM Industrial Estate, Garvebhavi Palya, Bengaluru, Karnataka. Pin-560068 (India)",2023-11-20 19:44:28.910000+00:00
FKID006091,planned,construction,13.0401786,77.624334,False,High,closed,North Zone 1,Hennur Main Road,Nagavara-ORR Junction,not_applicable,19.0,0.0,0,1,11.0,,65.0,"MBT Road, Nagawara Junction, HBR Layout, Bengaluru, Karnataka. Pin-560043 (India)",2023-11-20 19:32:14.524000+00:00
FKID006092,unplanned,others,13.0379445,77.6261925,False,High,active,North Zone 1,ORR North 1,Nagavara-ORR Junction,not_applicable,20.0,0.0,0,1,11.0,,75.0,"MBT Road, Block 5 Stage 1, HBR Layout, Bengaluru, Karnataka. Pin-560043 (India)",2023-11-20 20:14:03.317000+00:00
FKID006093,unplanned,vehicle_breakdown,12.9510507,77.5373979,False,High,closed,West Zone 2,West of Chord Road,KIMCO Junction,bmtc_bus,20.0,0.0,0,1,11.0,,65.0,"West of Chord Road, Bhel Circle, Deepanjali Nagar, Bengaluru, Karnataka. Pin-560026 (India)",2023-11-20 20:20:51.428000+00:00
FKID006094,unplanned,vehicle_breakdown,12.9380373,77.5213201,False,High,closed,West Zone 1,Mysore Road,RajeshwariJunc,heavy_vehicle,20.0,0.0,0,1,11.0,,65.0,"Mysore Road, BWSSB Quarters, Nayandahalli, Bengaluru, Karnataka. Pin-560039 (India)",2023-11-20 20:29:10.879000+00:00
FKID006095,unplanned,road_conditions,12.8999462,77.6009093,False,High,closed,South Zone 2,Bannerghata Road,BilekahalliJunc,not_applicable,20.0,0.0,0,1,11.0,14417.582629333334,65.0,"Bannerghatta Main Road, Bilekahalli Layout, Bilekahalli, Bengaluru, Karnataka. Pin-560076 (India)",2023-11-20 20:56:38.371000+00:00
FKID006096,unplanned,vehicle_breakdown,13.0299607,77.5384933,False,High,closed,West Zone 1,Tumkur Road,GokuldasImagesJunc,ksrtc_bus,21.0,0.0,0,1,11.0,,65.0,"Mumbai Bengaluru Highway, Godrej Tiara, Yeshwanthpur Suburb Stage 2, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",2023-11-20 21:10:24.447000+00:00
FKID006097,unplanned,vehicle_breakdown,12.9077387,77.5857106,False,High,closed,South Zone 1,ORR West 1,JP Nagar 15th cross junction,private_car,21.0,0.0,0,1,11.0,20.7539686,65.0,"24th Main Road, Jeevan Surabhi Flats, Jeevan Sathi Colony, JP Nagar Phase 1, Bengaluru, Karnataka. Pin-560078 (India)",2023-11-20 21:31:51.866000+00:00
FKID006098,unplanned,pot_holes,12.8842796,77.5967679,False,High,active,South Zone 2,Bannerghata Road,HulimaveRd-BanneraghattaRdJunc,not_applicable,21.0,0.0,0,1,11.0,,75.0,"BDA 80 Feet Road, Syndicate Bank Colony, Arakere, Bengaluru, Karnataka. Pin-560076 (India)",2023-11-20 21:44:58.456000+00:00
FKID006099,unplanned,pot_holes,12.8842891,77.5965371,False,High,active,South Zone 2,Bannerghata Road,HulimaveRd-BanneraghattaRdJunc,not_applicable,21.0,0.0,0,1,11.0,,75.0,"BDA 80 Feet Road, Syndicate Bank Colony, Arakere, Bengaluru, Karnataka. Pin-560076 (India)",2023-11-20 21:46:56.143000+00:00
FKID006100,unplanned,vehicle_breakdown,13.0416746,77.6224826,False,High,closed,North Zone 1,Hennur Main Road,Nagavara-ORR Junction,others,21.0,0.0,0,1,11.0,,65.0,"4th Cross Road, SLV Spring Field Apartment, MSR North City, Nagavara, Bengaluru, Karnataka. Pin-560077 (India)",2023-11-20 21:55:32.495000+00:00
FKID006101,unplanned,vehicle_breakdown,13.1049914,77.6006433,False,High,closed,North Zone 2,Bellary Road 2,KogilluCrossJunc,bmtc_bus,22.0,0.0,0,0,11.0,,65.0,"Bellary Road, Kogilu Cross Junction, Palanahalli, Bengaluru, Karnataka. Pin-560064 (India)",2023-11-20 22:14:38.337000+00:00
FKID006102,unplanned,vehicle_breakdown,12.9620386,77.6418128,False,High,closed,Central Zone 1,Old Airport Road,DomlurWaterTank,bmtc_bus,22.0,0.0,0,0,11.0,69.78363693333334,65.0,"Domlur Inner Ring Road, Carlton Towers, HAL Stage 2, Indiranagar, Bengaluru, Karnataka. Pin-560008 (India)",2023-11-20 22:34:44.699000+00:00
FKID006103,unplanned,vehicle_breakdown,13.0187359,77.5581175,False,High,closed,West Zone 2,Tumkur Road,YeshwanthpuraCircle,bmtc_bus,22.0,0.0,0,0,11.0,2.1166342,65.0,"CV Raman Road, Samvidhana Circle, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",2023-11-20 22:44:45.710000+00:00
FKID006104,unplanned,vehicle_breakdown,12.9661357,77.5867781,False,High,closed,Central Zone 2,Mysore Road,N R SquareJunc,bmtc_bus,22.0,0.0,0,0,11.0,159.76517208333334,65.0,"NH 275, Rangegowdanadoddi, Bengaluru, Karnataka. Pin-560002 (India)",2023-11-20 22:52:37.745000+00:00
FKID006105,planned,public_event,13.0232061,77.5333363,False,Low,closed,West Zone 1,Non-corridor,FTI Junction(KanteeravaStudio),not_applicable,0.0,1.0,0,0,11.0,,30.0,"Dr Rajkumar Puniya Bhoomi Road, FTI Junction, Nandini Layout, Bengaluru, Karnataka. Pin-560096 (India)",2023-11-21 00:02:11.923000+00:00
FKID006106,unplanned,vehicle_breakdown,12.9869385,77.6482307,False,High,closed,Central Zone 1,Old Madras Road,OldMadrasRd-NGEF Junc,others,0.0,1.0,0,0,11.0,,65.0,"Old Madras Road, Byappanahalli Junction, Baiyappanahalli, Bengaluru, Karnataka. Pin-560038 (India)",2023-11-21 00:20:41.755000+00:00
FKID006107,unplanned,vehicle_breakdown,13.0287662,77.5398698,False,High,closed,West Zone 1,Tumkur Road,GoruguntepalyaJunc,lcv,0.0,1.0,0,0,11.0,75.34786806666666,65.0,"Mumbai Bengaluru Highway, RNS Shriniketan, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",2023-11-21 00:24:09.322000+00:00
FKID006108,unplanned,vehicle_breakdown,12.9332367,77.612965,False,High,closed,South Zone 2,Hosur Road,UCO Bank(Forum),private_car,0.0,1.0,0,0,11.0,,65.0,"Hosur Road, Salarpuria Tower, Adugodi, Bengaluru, Karnataka. Pin-560095 (India)",2023-11-21 00:44:46.432000+00:00
FKID006109,unplanned,vehicle_breakdown,12.9650713,77.6067195,False,High,closed,Central Zone 1,Mysore Road,JohnsonMarket,bmtc_bus,2.0,1.0,0,0,11.0,70.3720422,65.0,"Arab Lane B Street, Senior Police Officers Residential Complex, Richmond Town, Bengaluru, Karnataka. Pin-560025 (India)",2023-11-21 02:42:50.654000+00:00
FKID006110,unplanned,vehicle_breakdown,12.9803266,77.5708272,False,Low,closed,Central Zone 2,Non-corridor,KhodaysCircle(DV UrsCircle),ksrtc_bus,2.0,1.0,0,0,11.0,105.80286051666667,30.0,"Bhashyam Main Road, Sangolli Rayanna Circle, Majestic, Bengaluru, Karnataka. Pin-560023 (India)",2023-11-21 02:46:36.113000+00:00
FKID006111,unplanned,vehicle_breakdown,13.1037794,77.6008869,False,High,closed,North Zone 2,Bellary Road 2,KogilluCrossJunc,others,3.0,1.0,0,0,11.0,37.210154933333335,65.0,"Kogilu Main Road, Kogilu Cross Junction, Palanahalli, Bengaluru, Karnataka. Pin-560064 (India)",2023-11-21 03:38:23.959000+00:00
FKID006112,unplanned,vehicle_breakdown,12.9670367,77.5875092,False,High,closed,Central Zone 2,Mysore Road,UlsoorGateJunc,lcv,4.0,1.0,0,0,11.0,,65.0,"NH 275, Halsuru Gate Police Station Junction, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",2023-11-21 04:18:28.937000+00:00
FKID006113,unplanned,vehicle_breakdown,12.98646261,77.54946852,False,High,closed,West Zone 2,West of Chord Road,DhobiGhatJunc,ksrtc_bus,5.0,1.0,0,0,11.0,61.66422065,65.0,"Chord Road, Dhobi Ghat Junction, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",2023-11-21 05:24:33.168000+00:00
FKID006114,unplanned,vehicle_breakdown,12.9365506,77.5186746,False,High,closed,West Zone 1,Mysore Road,RajeshwariJunc,bmtc_bus,6.0,1.0,0,0,11.0,65.48658305,65.0,"Mysore Road, Rajarajeshwari Junction, Nayandahalli, Bengaluru, Karnataka. Pin-560039 (India)",2023-11-21 06:17:26.599000+00:00
FKID006115,unplanned,vehicle_breakdown,12.9762309,77.6018001,False,High,closed,Central Zone 1,Old Madras Road,AnilKumbleCircle,others,6.0,1.0,0,0,11.0,74.64067675,65.0,"St Marks Road, Anil Kumble Chowk, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)",2023-11-21 06:26:43.162000+00:00
FKID006116,unplanned,vehicle_breakdown,12.9808194,77.5706632,False,Low,closed,Central Zone 2,Non-corridor,KhodaysCircle(DV UrsCircle),lcv,6.0,1.0,0,0,11.0,59.080220149999995,30.0,"Bhashyam Main Road, Sangolli Rayanna Circle, Majestic, Bengaluru, Karnataka. Pin-560023 (India)",2023-11-21 06:52:10.203000+00:00
FKID006117,unplanned,others,13.0411633,77.6204933,False,High,closed,North Zone 1,ORR North 1,Nagavara-ORR Junction,not_applicable,7.0,1.0,0,0,11.0,30111.636966966667,65.0,"MBT Road, Chanukya Layout, Nagavara, Bengaluru, Karnataka. Pin-560045 (India)",2023-11-21 07:19:51.150000+00:00
FKID006118,planned,construction,12.9178592,77.6231754,True,High,closed,South Zone 2,ORR East 1,SilkBoardJunc,not_applicable,8.0,1.0,0,1,11.0,,85.0,"Silk Board Double Decker Flyover, Silk Board Junction, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",2023-11-21 08:23:00.469000+00:00
FKID006119,unplanned,others,13.0082341,77.6952922,False,Low,closed,East Zone 2,Non-corridor,Devasandra(k r puram),not_applicable,8.0,1.0,0,1,11.0,9913.279195233334,30.0,"MBT Road, Devasandra Junction, KR Puram, Bengaluru, Karnataka. Pin-560036 (India)",2023-11-21 08:57:23.233000+00:00
FKID006120,unplanned,vehicle_breakdown,12.9530933,77.5417867,False,High,closed,West Zone 2,Mysore Road,SatteliteBusStandJunc,bmtc_bus,9.0,1.0,0,1,11.0,,65.0,"Mysore Road, Iyannashetty Layout, New Timber Yard Layout, Bengaluru, Karnataka. Pin-560026 (India)",2023-11-21 09:33:31.355000+00:00
FKID006121,unplanned,vehicle_breakdown,12.9212433,77.6203446,False,High,closed,South Zone 2,Hosur Road,AyyappaTempleJunc,private_bus,11.0,1.0,0,0,11.0,,65.0,"Madiwala Market Street, Market Square Value Mall, Block 2, Koramangala, Bengaluru, Karnataka. Pin-560034 (India)",2023-11-21 11:40:02.074000+00:00
FKID006122,unplanned,others,13.0266,77.63611,False,High,active,East Zone 2,ORR North 1,Kammanahalli-RingRoadJunction,not_applicable,19.0,1.0,0,1,11.0,,75.0,"MBT Road, Raghvendra Layout, Hennur Bande, Bengaluru, Karnataka. Pin-560043 (India)",2023-11-21 19:29:48.917000+00:00
